type,siteid,resourceid
Archaeological Site,ES02276,c88ba2c1-bd8e-4e77-b31d-4720d6e50ed0
Archaeological Site,ES02277,eb8e633e-0af4-44be-835f-7925f38cdc38
Archaeological Site,ES02278,61cdd4ac-4298-4395-ac39-269d131973e1
Archaeological Site,ES02279,ea0855e8-1eb7-45fa-a459-78257bf1f9db
Archaeological Site,ES02280,71755da8-eff6-4eb7-b5b5-7c8d1bdc743e
Archaeological Site,ES02281,a57b8419-16c3-4871-8abe-afc7d8c4ae74
Archaeological Site,ES02318,ad87a472-b51a-4f15-88d6-3001b4ebb81e
Archaeological Site,ES02319,24f643ba-c1a7-45e6-832d-d2b3ecc0abe6
Archaeological Site,ES02359,6dd11ae2-ebf4-4a66-9196-36910cddafb7
Archaeological Site,ES02367,67581506-88c2-432c-b01f-5c60a09a0c1c
Archaeological Site,ES02368,546567a1-08ae-45e6-8518-35a39011fe3a
Archaeological Site,ES02369,4b5474f5-4ef7-4bbd-a70f-97aa5ca8e839
Archaeological Site,ES02370,5d3b7c88-f3c7-437b-a4bd-505a8aa01a69
Archaeological Site,ES02371,9508ab20-bf94-4a18-b0cc-f9e54fc958c3
Archaeological Site,ES02372,52f9b09b-f210-4f06-80de-c0246d4fa4b4
Archaeological Site,ES02373,4d72f4e2-2cd5-427a-b146-988a2e163e23
Archaeological Site,ES02374,e92cfff0-20da-40b2-a8f1-670bd001e492
Archaeological Site,ES02375,a15d3851-13bd-489b-bb99-c58cd43fa4c6
Archaeological Site,ES02376,7ca357bb-0429-452c-b7c6-fba7dbf0ab7c
Archaeological Site,ES02378,6e34fe3c-0a26-4664-8912-996ba7ecaf80
Archaeological Site,ES02379,289496ca-2831-4308-a002-52caff0fb212
Archaeological Site,ES02380,b0fc0a71-3561-4b4f-a789-6bbf0fc24777
Archaeological Site,ES02381,940a5a10-718a-4b62-a9c8-532252584f00
Archaeological Site,ES02382,5987cfcc-1407-4a7b-b38e-10e6ffb0f097
Archaeological Site,ES02383,ea59e1e3-7633-4020-8a95-e0d0d3217d26
Archaeological Site,ES02384,f1719d6a-6ad3-4f4b-ae98-df6b76444744
Archaeological Site,ES02385,6063fc75-4db8-4ece-b657-774b9f23b831
Archaeological Site,ES02386,da33faae-4e6f-42c5-9d6f-46c5a551483d
Archaeological Site,ES02387,12041333-5ff2-40ab-bbc7-0a73e8af2c1a
Archaeological Site,ES02588,ac21407f-50bb-4eb0-ad10-45d65b394283
Archaeological Site,ES02649,758e4ac5-55f5-478b-a36e-0a99493f506d
Archaeological Site,ES02716,fa3c333d-ccc7-45c2-94d2-1dbd74cfacb5
Archaeological Site,ES02717,8eb40b44-256f-48cf-8198-8bf70c75c7d5
Archaeological Site,ES02769,d018edf1-49ff-44f8-8399-28f13a31b0c9
Archaeological Site,ES02773,5e5e2194-01d3-4ece-a9c3-84e6cb2c41bb
Archaeological Site,ES02777,70eed24f-df79-423b-9821-a5af1ddb4792
Archaeological Site,ES02778,c54434c1-3d58-48ba-bbad-f538e99c8ec1
Archaeological Site,ES02785,d6534900-75a0-452d-913d-2f430b785db6
Archaeological Site,ES02786,99c2e259-40e8-4f80-85d9-d7087001567e
Archaeological Site,ES02787,fc34f733-7fa6-4a5d-816e-17f1466123b3
Archaeological Site,ES02788,0786b143-d4a4-4631-98dc-093bd8770129
Archaeological Site,ES02789,8035019b-fa85-4712-bd03-90add7762982
Archaeological Site,ES02790,8841be8e-a7aa-4052-8a7e-716a1b7898ca
Archaeological Site,ES02791,8d6f4147-d486-4337-90ca-6628be57746f
Archaeological Site,ES02792,9c110989-564f-448e-8d86-bde68887bf1f
Archaeological Site,ES02793,89909e41-b0cc-4fa2-8bef-04e9f50f7b49
Archaeological Site,ES02794,800ad14f-6028-41c6-9a28-a983565014e9
Archaeological Site,ES02795,ff421912-b635-470f-a476-8ddc2af13616
Archaeological Site,ES02798,8e750d3f-8b5b-4217-9a1d-b35197babe50
Archaeological Site,ES02826,6dbcd021-6394-4698-921b-c36252ffdfa6
Archaeological Site,ES02827,17453222-e624-4d60-b13b-25d3e9a6daef
Archaeological Site,ES02828,8f250b42-7e31-4c21-8224-e76f1d82576b
Archaeological Site,ES02829,24e09769-8efd-4f55-b4ad-296f83e60836
Archaeological Site,ES02830,2fff679d-576c-492a-8dba-9431138ba813
Archaeological Site,ES02831,13b696c0-cf18-4f28-adf6-6f62cb07e432
Archaeological Site,ES02832,8e2555d7-edb7-4769-bc8c-5b01f6610429
Archaeological Site,ES02837,b3b9d9c8-628f-44d5-859e-736f361734ca
Archaeological Site,ES02838,4ea03892-62d5-4cd2-b4b9-a32a10e9794d
Archaeological Site,ES02839,296c7d50-5196-4522-9af8-19548ca295d8
Archaeological Site,ES02842,1b3f699c-fee8-4df7-b69c-f33b8b10fced
Archaeological Site,ES02941,fad0c3de-6615-42de-b701-3db27a2696a7
Archaeological Site,ES02942,d1890a13-7935-4e9d-b8c0-992c0447977f
Archaeological Site,ES02944,9504bd0c-d2c9-4141-896b-23eaafde27a7
Archaeological Site,ES02945,5788b563-b186-4318-a994-d04d57cdc350
Archaeological Site,ES02946,186fd61f-1b5e-4001-ae0f-66117bccd2ad
Archaeological Site,ES02947,7484af9d-63ea-4a95-be46-08d5f627d2c1
Archaeological Site,ES02949,d1611a8a-2d90-4b1e-b106-514fc2fd58b4
Archaeological Site,ES02950,741f587b-5fae-4136-9258-968d99844986
Archaeological Site,ES02951,40beed67-6e37-4ff8-9fa4-f2c080e8b839
Archaeological Site,ES02952,a0f4b365-5ca9-440d-a0f2-a647c81e03ab
Archaeological Site,ES02953,ad95854d-2994-4911-ab4a-610d7aaba72a
Archaeological Site,ES02954,bd3caf25-5a0a-4540-b60e-3ccf6e82e111
Archaeological Site,ES02955,2154b578-7164-4e15-9b69-3cf2fc756797
Archaeological Site,ES02956,bf2b2928-a3d6-4b09-afa2-f70c63a8e2fc
Archaeological Site,ES02957,91261ad0-1cdd-4eef-a356-3d918711dd90
Archaeological Site,ES02958,aee42da1-3767-4ae6-a058-a4148f3a48c2
Archaeological Site,ES02959,ccbde00b-1e7c-42a1-b980-b2efa459e7ce
Archaeological Site,ES02960,7aa1477a-ae19-47ef-bbf7-46b03ff19e1d
Archaeological Site,ES02965,438fab12-1af1-41d1-be3e-7c72852dba4c
Archaeological Site,ES02966,8b0c20dc-e525-45f1-884a-5bd0faa62cfb
Archaeological Site,ES02967,adc86329-c527-4c91-9fa7-68da42ca4952
Archaeological Site,ES02968,b3b193ef-da1b-4ff5-9747-1af51df23974
Archaeological Site,ES02969,fdb4e33f-027d-4279-8d04-ffaa08bf1ee3
Archaeological Site,ES02971,ba6005de-6976-4543-8a6d-01977f5e1950
Archaeological Site,ES02973,fa9dcc32-815a-4998-8264-2da4ea2e5b03
Archaeological Site,ES02974,b050c9df-2ed5-48b5-91f8-0f336feaf4b7
Archaeological Site,ES02975,f80affb7-c537-466b-b2ed-5a148b5a1cfe
Archaeological Site,ES02976,82e36957-6328-4852-9dc9-4e5f52441621
Archaeological Site,ES02977,30a8ce8c-1a8f-4923-b836-6d00cf455b0f
Archaeological Site,ES02978,5322d786-707a-42b7-811c-98ad2adf2dfa
Archaeological Site,ES02979,e855a503-4cf9-4ee3-97e0-711f42082ee7
Archaeological Site,ES02988,8d448e2d-7e57-49bf-b109-89295dee51f1
Archaeological Site,ES02989,57e4ccc3-e4f5-43e3-a8f2-14a4297f1441
Archaeological Site,ES02994,b38af117-c31d-4d89-97ee-4ae8a1b210e8
Archaeological Site,ES02995,ded9f3c6-1fc5-446a-b8c1-c5bba2364485
Archaeological Site,ES02996,87f96564-43e1-4297-aaa5-8b5addcb75b1
Archaeological Site,ES03333,b703976e-fd66-4ec9-84d9-19f639f338d5
Archaeological Site,ES03335,914f01ac-0fa8-48eb-9b53-c64744389166
Archaeological Site,ES03336,9ffc6d4a-6132-4a8b-bfe4-0c2e54ca2d98
Archaeological Site,ES03337,b444a247-e8a0-493e-9cfd-f662fa6a4e04
Archaeological Site,ES03338,6eb4dc9f-fb6f-4e5d-b8d3-6e039c25798f
Archaeological Site,ES03339,fa37ebd1-f1fe-4d2d-b6fe-a98e52da83a3
Archaeological Site,ES03340,d2ad024e-5ab3-4b1a-bc9f-985972136a8c
Archaeological Site,ES03341,7e5663a8-1bf8-44c0-b123-3360c432fc7d
Archaeological Site,ES03344,9756d881-f210-4da3-a3cd-9589a18cd402
Archaeological Site,ES03345,8b01c860-dd2b-49ff-9323-a558663c1b74
Archaeological Site,ES03348,728fd4f9-66e5-4225-b369-7c662b9de190
Archaeological Site,ES03349,756ca79b-14c6-4b6c-b412-a414dd05403a
Archaeological Site,ES03350,34c8bc33-cb87-4ed2-99eb-d18715e33bc7
Archaeological Site,ES03351,37ea3771-5284-4ef3-990e-5dfa9d7385ff
Archaeological Site,ES03352,4abc0fbf-847b-4ea0-a952-732d62b36a3c
Archaeological Site,ES03353,0d0f655e-b6ab-4696-8b3e-dd1f6e5bae9d
Archaeological Site,ES03359,de47b172-d8a8-479b-aab6-e3173447a69d
Archaeological Site,ES03360,17268d94-a409-49dc-80ce-3b7413f57094
Archaeological Site,ES03361,4b83d3bc-112e-4cc2-bd9c-3e44d9eece34
Archaeological Site,ES03366,89742df9-f3e5-4833-9e27-671e3bd1c1e5
Archaeological Site,ES03367,5efeb692-480c-48d9-a991-a4352c1d8f58
Archaeological Site,ES03369,46c4b8d6-17de-4f87-bb6f-a5ad1bbc4632
Archaeological Site,ES04286,9aadd7d4-c8f1-4be7-9878-dd864a3f66c8
Archaeological Site,ES04360,50f777f7-2b7f-400a-9bb7-bd7d2fa57189
Archaeological Site,ES04423,d8a138fd-ee97-4394-aa8d-765c8ab28735
Archaeological Site,ES04994,926f30ab-6842-4440-a913-46f68549f225
Archaeological Site,ES03370,f0050a6b-fe8a-42e3-ab16-1cf48b7fe202
Archaeological Site,ES03371,46829ca5-5d4a-4ea0-a6db-e1ebdc95afed
Archaeological Site,ES03372,1fac48ac-6507-4469-b955-cbc00b2e3258
Archaeological Site,ES03373,878c7f22-e27e-455a-a510-5fe9d0afc8c5
Archaeological Site,ES03374,4efa65a1-c037-4e15-8ea9-0afd21887a9f
Archaeological Site,ES03389,c903770b-d573-4afd-ba73-3e7cd359c2eb
Archaeological Site,ES03391,5ba76233-e908-4bc4-a9ec-c07ebba59f47
Archaeological Site,ES03392,3504cc92-04b8-405e-82ae-292daab65a0a
Archaeological Site,ES03393,7dfe20b3-3de9-42b2-b175-62695c258335
Archaeological Site,ES03394,8ec00345-15c5-4559-90c9-c2c660f41251
Archaeological Site,ES03395,a9317c1c-2b61-45f1-b202-1e5cf8284bf2
Archaeological Site,ES03409,d094635c-dc04-4f4d-913a-dbb423428bae
Archaeological Site,ES03410,def308bb-3bf7-4b1d-a756-4067c2360a56
Archaeological Site,ES03421,d703d82c-61c1-434a-b8cb-f084bf0223b9
Archaeological Site,ES03422,7a0af599-afeb-48b6-b775-a4b3475fec80
Archaeological Site,ES03423,ba0497ca-79ae-4141-8ab8-8cac1be89e5d
Archaeological Site,ES03424,9933e8b4-ad7d-421c-976e-d1e889491e02
Archaeological Site,ES03443,b381d22a-354c-4724-b70f-9995862a81b7
Archaeological Site,ES03491,d2d305d9-8b9d-4a37-8ed4-a00cb36ddf17
Archaeological Site,ES03509,35b81111-3eff-4c31-b03b-049bd6550a88
Archaeological Site,ES03511,9e833235-675c-4c49-ab54-57f920a63905
Archaeological Site,ES03512,53754308-8e7f-4b92-a95c-1538df91c990
Archaeological Site,ES03513,b04aa4bd-361e-4c69-a64c-79f9c9f7fc89
Archaeological Site,ES03514,cd135a80-d427-4c22-9d49-19e9035b5911
Archaeological Site,ES03515,a94d9f8a-94b0-4682-a0c7-5e8b6e0f4f4d
Archaeological Site,ES03516,ba0a7ad9-e2c3-4ca5-89e2-aca7059e6d99
Archaeological Site,ES03517,48df5ac4-2221-4ba8-8113-26f66c114dce
Archaeological Site,ES03518,cb216705-4b23-42d1-bf5d-b4815dfba916
Archaeological Site,ES03519,08b6114b-f1c3-4b03-b4a1-a542549765af
Archaeological Site,ES03520,bc022886-e99b-485a-85b7-de6d8ce95a95
Archaeological Site,ES03544,8ad182fa-b948-4840-846c-d189a665ff04
Archaeological Site,ES03548,0ced5fe3-161d-4372-aef3-12598a0b840e
Archaeological Site,ES03549,7da2dddb-0b1e-4e2b-a90c-7569ec69d5b1
Archaeological Site,ES03561,bd945676-8c9d-4aeb-bf2b-5996a5e1c35a
Archaeological Site,ES03562,a001157d-8a4b-49ea-be0f-1811bd551681
Archaeological Site,ES03568,e98b9e38-bc92-4864-a6d2-193ed20462a1
Archaeological Site,ES03641,e825c966-a3e9-4ccf-b980-b6e72b130171
Archaeological Site,ES03643,38940f5f-cf21-41c5-8ae1-c46bdd05dda5
Archaeological Site,ES03644,35417a4b-b177-4d6b-bab3-40348f414361
Archaeological Site,ES03654,777329f8-a1be-417a-b9a5-6f8e40912a66
Archaeological Site,ES03655,4459c73a-5ce8-4a0f-bbec-dba507cd394c
Archaeological Site,ES03656,6c738e23-d313-4a45-80d5-57dede227942
Archaeological Site,ES03657,31a71e53-2303-4623-b630-0828c74f3c12
Archaeological Site,ES03708,5bea9352-26e3-4890-84d1-78431f089a4d
Archaeological Site,ES03709,449daa37-d64e-45c5-8c92-db76accbda9a
Archaeological Site,ES03710,e44ddcc5-0605-49c7-8581-1b7d8917545a
Archaeological Site,ES03725,5538bda8-947a-4e98-a826-28369d3d72f5
Archaeological Site,ES03726,a754cc8c-abac-4363-aee8-3bcafa377c7d
Archaeological Site,ES03727,65dd9f0f-1456-4bbf-a921-fd6180b19a19
Archaeological Site,ES03728,ba6737fd-435b-428a-a0ee-b0a836b2375c
Archaeological Site,ES03729,d9dbec9c-295d-4f04-9e63-c616268bcd5b
Archaeological Site,ES03730,95401114-5db1-4962-a362-8c86ac1ad708
Archaeological Site,ES03731,d10c3c7a-e3f4-4f3e-bfde-99807a051a0a
Archaeological Site,ES03739,ee8e62fd-5733-4463-aae7-3ee29e4d770a
Archaeological Site,ES03740,17685312-9c1b-45ea-acfe-cb0f466303c2
Archaeological Site,GU00001,7a287cea-6134-4304-820e-87ac5b33f28c
Archaeological Site,GU00002,b169ed29-08bf-4927-9770-54e8e49f92a1
Archaeological Site,GU00003,a1c48b61-c2f6-41fe-9859-eda7aa79f698
Archaeological Site,GU00004,63e68ccc-7747-4ac5-87a0-94b8752a5e47
Archaeological Site,GU00005,3fd43a35-d31a-4b54-95d1-f384547a3a3a
Archaeological Site,GU00010,77a5b23e-525d-4e1a-9042-5d39862e0ec1
Archaeological Site,GU00011,346f4482-facc-4289-b4f9-108f824547a6
Archaeological Site,GU00013,154cf68f-2035-4cb4-9ac2-9e782ef544f6
Archaeological Site,GU00014,5edee303-4299-43e0-9700-12f46aaa87ae
Archaeological Site,GU00017,50ae2f30-b7be-4254-a117-be89e6e0a8d5
Archaeological Site,GU00020,a2ae7bc3-0e11-4fde-8f9d-9d76708fcc81
Archaeological Site,GU00027,42b7975a-1395-403a-8bc9-4a23128e24a2
Archaeological Site,GU00031,dd451c68-3ab2-4003-96db-7aa57d0d2590
Archaeological Site,GU00032,bfedf8fc-021b-4814-8544-dc1b65f35e2a
Archaeological Site,GU00033,dd30157e-a8ee-4fc7-9b67-71987f205896
Archaeological Site,GU00034,384ce3fa-219d-4ce6-8a70-c5dc35b7204d
Archaeological Site,GU00035,87245b93-b6b5-4c2e-b30c-52ad24dc2d93
Archaeological Site,GU00036,f944c4d9-8040-409c-addc-2923aaeef1a7
Archaeological Site,GU00037,e444999f-4ce8-4533-9b4f-65d991883326
Archaeological Site,GU00038,02546945-0cf3-47f9-b147-4c3833790c9d
Archaeological Site,GU00039,c9a79d7c-0c7f-4c03-a865-7af95974e16d
Archaeological Site,GU00040,94b51426-89d9-4404-9ad2-12d709fcbd81
Archaeological Site,GU00041,060317fa-f1b5-428c-bed5-735dab2f8002
Archaeological Site,GU00042,b3b729a0-ce03-41fb-b401-a799b2f1f9a4
Archaeological Site,GU00043,7e63c0e1-d578-4c5f-adb7-b20b8d2a0ea4
Archaeological Site,GU00044,76084c60-37b5-4dd0-8cc7-e25731646651
Archaeological Site,GU00045,a54dd725-9adc-416c-a61b-5b2ed967bc2f
Archaeological Site,GU00046,e3581614-9a97-4a4b-b884-2d23255a1c96
Archaeological Site,GU00047,3a23d5ef-f7be-4e38-88a3-d89247130136
Archaeological Site,GU00048,89471647-2b8e-4553-867e-043741e690b8
Archaeological Site,GU00049,337be5c6-3fc4-41ce-ba1e-985a097309fd
Archaeological Site,GU00050,9503cd9f-2936-4830-93b8-5de47dfbfb23
Archaeological Site,GU00051,10c3461a-df58-4705-890e-a81f55077a81
Archaeological Site,GU00052,4f6de680-0799-4eeb-bfc8-0824ab43af8e
Archaeological Site,GU00053,f06d5ce2-07af-4f08-af50-b045b7bfaf80
Archaeological Site,GU00054,2f641e0f-9ec4-4f49-b2cd-2e0ff49deae6
Archaeological Site,GU00055,e720a60e-1785-4392-a7ee-cc6db95e457e
Archaeological Site,GU00056,6811c9b1-c57e-458f-8bd8-3cbe5cb2f6d1
Archaeological Site,GU00057,582dad8e-6932-467c-81fc-9e9ed6f7e3aa
Archaeological Site,GU00058,b4ab755f-de1a-4943-986e-5fdd98dcd794
Archaeological Site,GU00059,19c5904a-7320-4f35-848d-d12b9e2e734c
Archaeological Site,GU00060,a3b6390f-c3da-4c5c-8c70-a3c5bd1692ca
Archaeological Site,GU00061,21c623a1-488e-4df7-ab07-3a7f3d48b123
Archaeological Site,GU00062,7b6c12cd-b424-4364-ac6e-7ef433c39c4a
Archaeological Site,GU00063,629ad157-ef79-4fbc-9bd5-df1771ce7a66
Archaeological Site,GU00064,bc389cc1-c926-4183-9c1d-fea0336acb8a
Archaeological Site,GU00065,0c6e5fac-44f3-46bd-a8d1-85f407373794
Archaeological Site,GU00066,26ed2330-fafe-4ee7-98fb-f710b27b0a1a
Archaeological Site,GU00078,3d2188f9-05d4-4948-870b-813e6cd3d2a8
Archaeological Site,GU00079,dc257298-2b06-4cce-beb3-269a10baaaf6
Archaeological Site,GU00080,1a4ed814-732a-4762-9dc7-ead724527754
Archaeological Site,GU00082,d55ee7ff-ab97-4d2c-833a-22d223be5dc3
Archaeological Site,GU00084,c7d380bc-c51b-4083-bbeb-5d12ee6b0678
Archaeological Site,GU00086,8dd32970-558d-4788-9382-bb1c6a13de98
Archaeological Site,GU00087,7c5e997e-a88c-4886-91c7-1c35a916ea8a
Archaeological Site,GU00088,7b482c6d-d2c7-4247-a215-bdac68d39ae3
Archaeological Site,GU00090,59a8f2df-a2fe-4fe2-8bb9-28aca398441c
Archaeological Site,GU00091,119070c4-89bd-489e-b637-bf45a7e59d85
Archaeological Site,GU00092,b39a698a-66ee-4d67-b76a-ff7c3dafd871
Archaeological Site,GU00093,e641b22a-a76b-41b7-9c7d-5630cb792180
Archaeological Site,GU00094,af68a3ae-4327-4a3b-8d4f-3fa98d6555e8
Archaeological Site,GU00099,b3b65ec6-344a-4ff9-b50e-451dfa47f9f5
Archaeological Site,GU00100,aad48eec-413c-48a0-b14b-1e00333d08d4
Archaeological Site,GU00104,caf884a8-470d-41d5-9696-7e6975bfe189
Archaeological Site,GU00105,6c252efe-dffc-4176-a4b1-20ce4252a2b1
Archaeological Site,GU00107,9208fe53-746a-4527-adf1-884ee2d1718a
Archaeological Site,GU00109,2002154a-6062-4f4c-97fd-83810cc5ad1d
Archaeological Site,GU00111,6943f081-9a62-4f70-83de-40e696baf055
Archaeological Site,GU00112,5b138bcf-8ae1-4776-bf15-87240c821557
Archaeological Site,GU00114,5db52c9d-c669-4eb5-b74c-06dbd9ccddcc
Archaeological Site,GU00115,1e999d56-a03a-467d-b55c-ea2baff66fbd
Archaeological Site,GU00117,09dd05e7-2a2c-45a6-95ab-e93de4d99edf
Archaeological Site,GU00118,8d568a81-3575-4d8a-ad84-f5f4cc46b689
Archaeological Site,GU00119,1fd486cc-1067-47dc-8ba1-cfb63bc44419
Archaeological Site,GU00120,25c2e4ab-6274-4358-a517-cf5fc8280ace
Archaeological Site,GU00121,4ad7d330-36a2-416c-bd71-50486f666a14
Archaeological Site,GU00122,41d76d0c-1c40-4d7d-9b41-7cc3a09a22c8
Archaeological Site,GU00123,36e794db-754a-4643-acb0-2c8f726475f3
Archaeological Site,GU00124,4752cc57-f3b5-4995-b1e5-7466df0a9229
Archaeological Site,GU00126,a91458c5-62a9-48b3-aba1-0d7fdd8dab4a
Archaeological Site,GU00127,b547bbd9-3a98-4b80-9f19-c2aecd4d69c4
Archaeological Site,GU00128,954c3950-7aa0-4514-8349-744da3c46abe
Archaeological Site,GU00129,43bea73d-5551-496c-b512-19405d77f552
Archaeological Site,GU00130,4b0d7318-a5bb-4370-a84b-d009ed1d8bca
Archaeological Site,GU00131,a76a7a9b-40af-49c8-9b95-0ac147ebb408
Archaeological Site,GU00132,0a9b0b9c-d0fd-40b7-931e-f535d3ed2327
Archaeological Site,GU00133,f73bf2a9-6092-486e-bf6b-fb3463b2df86
Archaeological Site,GU00138,2f9d4493-a6b4-4cd4-b45c-d62d0eb05d12
Archaeological Site,GU00139,60b18c72-463b-44e5-9244-5724de6e0057
Archaeological Site,GU00140,b1f9bff9-b2b9-403c-b900-b28fd3d1ba0b
Archaeological Site,GU00141,89df5341-07b3-4652-8eb7-a9b5e3ef4e76
Archaeological Site,GU00142,6cdafd57-d3f7-408b-bd2d-5328d9a66051
Archaeological Site,GU00169,0b5a823e-66a4-47e6-becd-2e130697c172
Archaeological Site,GU00178,369e1995-1ccb-4ff2-af30-8473602dbc29
Archaeological Site,GU00179,16d7c658-64a6-4011-8f7a-74b29be7da4c
Archaeological Site,GU00181,ae58ae48-5605-4705-b862-c750fa3ef9af
Archaeological Site,GU00183,ee7b478e-d355-464e-9eac-ed50aed943dd
Archaeological Site,GU00199,df058b54-f4fb-497b-9eb5-ff535f933784
Archaeological Site,GU00200,28394c16-01f8-4b79-b82c-b1980c3ad4e1
Archaeological Site,GU00222,764da4d9-1e9d-47d6-831b-090938d33958
Archaeological Site,GU00223,66b76dbc-0fa5-4928-9f07-a395d8c3ff61
Archaeological Site,GU00224,806d1604-0a76-432a-952a-825d684bddd4
Archaeological Site,GU00225,b54fc323-ff45-471f-81ed-e9616d79d6a4
Archaeological Site,GU00229,8fc2bba5-4597-46fa-8829-b60a074aba0e
Archaeological Site,GU00231,2d91937f-237f-4b89-96f7-c1fc44c0c352
Archaeological Site,HO00095,ae1ba98a-974c-49ad-8c06-f8cee6ca47f6
Archaeological Site,HO00096,83972c68-afd9-4924-bc88-df465140e772
Archaeological Site,HO00097,85f99753-035a-4907-851f-70c24e4ca042
Archaeological Site,HO00098,9a23c5ef-5a6d-4d00-98d7-68cd090f1332
Archaeological Site,HO00099,71e323b5-c9b1-4ce7-9eac-c3800ef11085
Archaeological Site,HO00100,2aa5b496-bdfe-4eda-9713-89bc89e8c8fb
Archaeological Site,HO00101,07f2d0ac-af99-47d0-bfb5-bcfb532c0e8a
Archaeological Site,HO00102,6c4a2ebc-4b4c-407d-a721-d2deb0dd7609
Archaeological Site,HO00103,fe9c6775-669f-416e-8534-a840c4afc17f
Archaeological Site,HO00104,d72963e0-948e-4d55-bb82-93afe3177d91
Archaeological Site,HO00105,d4f15808-0db5-4483-bb17-74a9b1a59047
Archaeological Site,HO00107,cc0e5023-1a25-475c-935f-8ef58006c56c
Archaeological Site,JA00094,0e397926-5114-48de-9a2a-bfedf5e8293d
Archaeological Site,JA00096,20834fca-5631-4ef3-b5de-ea89ffa49564
Archaeological Site,JA00097,0be0eedb-e2de-4b86-8b6e-f1381c0c4df5
Archaeological Site,JA00098,eab98410-3e73-4252-8568-249035f883a6
Archaeological Site,JA00099,0d1fabf1-bffe-4c6a-a472-4d4255f831f6
Archaeological Site,JA00100,73286740-59b3-49bb-b9a4-1947d501e9e8
Archaeological Site,JA00101,7a81c408-6b57-476d-95d6-521c7b5625dd
Archaeological Site,JA00102,c165bd5d-11ff-46de-821d-78608d4f3591
Archaeological Site,JA00114,6c6cf3b8-b4e8-4aae-a3b0-6e8932d076b9
Archaeological Site,JA00462,2ad6d4dc-0e70-4d1e-9abc-ef29e1d97af4
Archaeological Site,JA00463,44af3724-6c70-4cc7-bf75-29446762050d
Archaeological Site,JA00464,9031ffda-1345-421f-a2af-18c56fd732b7
Archaeological Site,JA00465,d9fddf0a-8a75-45a5-a79d-91bda15bc49d
Archaeological Site,JA00466,b1a7bebc-ca21-474d-b2ae-a646d4168691
Archaeological Site,JA00467,80cce7b6-9337-41ba-83f7-167eb904559c
Archaeological Site,JA00468,7efbade7-b32e-4ed0-91de-d71b1a39ee69
Archaeological Site,JA00469,8bddd1a0-1e4d-4df9-b857-b18964d9f568
Archaeological Site,JA00470,9fd61736-3619-400b-bb88-6049d9d3b209
Archaeological Site,HO00001,fe3e89ba-12f3-44cb-87e6-83ddd613f4ef
Archaeological Site,HO00002,f3d8a613-9119-4353-8c57-334e10cbfe29
Archaeological Site,HO00003,ec2785dc-556b-4336-8b07-b87f19fa9145
Archaeological Site,HO00004,d9235c8d-2036-4a3e-9214-e820cf128d30
Archaeological Site,HO00005,d87c3675-f09b-4bd3-9751-6ec1f7e1b159
Archaeological Site,HO00006,4a4110c7-0805-4f4a-b1e2-00464d2cbe93
Archaeological Site,HO00007,5c0b086d-908d-487c-a464-20b5f7548a01
Archaeological Site,HO00008,fc252513-59e5-45a3-8132-4958a5c27753
Archaeological Site,HO00009,7f672132-ed43-490e-a8e7-1a5bdf85e509
Archaeological Site,HO00010,2713b348-70c0-4e52-9b4e-828fbcd34c03
Archaeological Site,HO00011,64020481-71d5-4dfa-93cd-981ab3d7e51d
Archaeological Site,HO00012,5379aef9-d86d-4e47-80f5-f6514d95a661
Archaeological Site,HO00013,904f281b-69ef-48d1-bebd-36005ff2e88d
Archaeological Site,HO00014,c999910a-78f1-4ac2-812b-8c835851df55
Archaeological Site,HO00015,01fa31c8-aa3c-4763-86b0-6955cd9c521b
Archaeological Site,HO00016,cd2930cd-125f-4a25-8702-8d10fa4c282a
Archaeological Site,HO00017,af71df4c-e519-425a-bc59-2e57372b91fb
Archaeological Site,HO00018,11c445a3-b205-439b-8327-549e23e3eb18
Archaeological Site,HO00019,5dcd615c-bfde-4eef-a790-9b1cd6796b6e
Archaeological Site,HO00020,5a8f645f-46b9-4967-a140-29f0b87ed639
Archaeological Site,HO00021,4313a1f2-d8d9-4c92-a910-e450fd1abeff
Archaeological Site,HO00022,b75412b8-a431-430e-8cbb-251598cce6f7
Archaeological Site,HO00023,d8f8179b-1157-4156-9ebc-e4fd743df848
Archaeological Site,HO00024,529bf870-d99c-4bdd-81bf-9106bb23c850
Archaeological Site,HO00025A,4170f978-1710-4df6-aaa9-515f85efce17
Archaeological Site,HO00025B,0d197f02-5d76-449d-b869-c3113c136336
Archaeological Site,HO00026,6435ceb9-5840-4e7e-83a2-a8da4a536573
Archaeological Site,HO00027,a62a622c-98e8-4428-9a7d-9809d8070717
Archaeological Site,HO00028,eeb9792b-e29c-4a70-b412-7e58fb0ff84a
Archaeological Site,HO00029,5964ee0f-97be-4950-b228-cd43c2d26224
Archaeological Site,HO00030,52b1b84c-9480-4683-8730-e5e80bcfb450
